school_id,item_id,subject,grade,assessment_type,session,item_name
019eb11c-413b-7a66-a7d8-a18f14736ede,8273238667,History,Grade 6,topic,2025-26,Topic 7: The Roman Republic (800 BCE - 30 BCE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8273239461,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8273239476,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8273239496,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8273239519,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8273246666,History,Grade 6,topic,2025-26,Topic 7: The Roman Republic (800 BCE - 30 BCE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8273450508,Math,Grade 2,Summative,2025-26,Chapter 11 Test: Money
019eb11c-413b-7a66-a7d8-a18f14736ede,8273450524,Math,Grade 2,Summative,2025-26,Chapter 11 Test: Money
019eb11c-413b-7a66-a7d8-a18f14736ede,8273450539,Math,Grade 2,Summative,2025-26,Chapter 11 Test: Money
019eb11c-413b-7a66-a7d8-a18f14736ede,8273490708,Math,Grade 1,Summative,2025-26,Chapter 11 Test: Geometry: Three-Dimensional Solids
019eb11c-413b-7a66-a7d8-a18f14736ede,8273490740,Math,Grade 1,Summative,2025-26,Chapter 11 Test: Geometry: Three-Dimensional Solids
019eb11c-413b-7a66-a7d8-a18f14736ede,8273490756,Math,Grade 1,Summative,2025-26,Chapter 11 Test: Geometry: Three-Dimensional Solids
019eb11c-413b-7a66-a7d8-a18f14736ede,8273490771,Math,Grade 1,Summative,2025-26,Chapter 11 Test: Geometry: Three-Dimensional Solids
019eb11c-413b-7a66-a7d8-a18f14736ede,8273780092,HS United States History,Higher-Ed,topic,2025-26,Topic 6: The Great Depression and the New Deal (1928-1941)
019eb11c-413b-7a66-a7d8-a18f14736ede,8273818985,HS World History,Higher-Ed,Summative,2025-26,Topic 6: New Global Connections (1415?1796)
019eb11c-413b-7a66-a7d8-a18f14736ede,8276471768,HS Algebra I,Regular 9–12,topic,2025-26,Topic 5
019eb11c-413b-7a66-a7d8-a18f14736ede,8281054367,ELA,Grade 2,Summative,2025-26,Lead the Way: Mod 5 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8281054395,ELA,Grade 2,Summative,2025-26,Lead the Way: Mod 5 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8281054426,ELA,Grade 2,Summative,2025-26,Lead the Way: Mod 5 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8281168614,ELA,Grade 3,Summative,2025-26,Animal Behaviors: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8281168656,ELA,Grade 3,Summative,2025-26,Animal Behaviors: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8281483482,HS Honors English III,Higher-Ed,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8281483542,HS Honors English III,Higher-Ed,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8282809989,Math,Grade 3,Summative,2025-26,Chapter 11 Test: Understand Perimeter
019eb11c-413b-7a66-a7d8-a18f14736ede,8282809999,Math,Grade 3,Summative,2025-26,Chapter 11 Test: Understand Perimeter
019eb11c-413b-7a66-a7d8-a18f14736ede,8282857552,Science,Grade 4,Summative,2025-26,Unit 9 Test: Forces and Motion
019eb11c-413b-7a66-a7d8-a18f14736ede,8282857567,Science,Grade 4,Summative,2025-26,Unit 9 Test: Forces and Motion
019eb11c-413b-7a66-a7d8-a18f14736ede,8282857586,Science,Grade 4,Summative,2025-26,Unit 9 Test: Forces and Motion
019eb11c-413b-7a66-a7d8-a18f14736ede,8283391448,ELA,Grade 4,Summative,2025-26,Art Everywhere: Module 5 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8283391490,ELA,Grade 4,Summative,2025-26,Art Everywhere: Module 5 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8283391522,ELA,Grade 4,Summative,2025-26,Art Everywhere: Module 5 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8283875834,HS Physics,Higher-Ed,topic,2025-26,Investigation 4: Electric Forces
019eb11c-413b-7a66-a7d8-a18f14736ede,8286339438,HS Alegra II,Higher-Ed,topic,2025-26,Topic 4
019eb11c-413b-7a66-a7d8-a18f14736ede,8287573557,Math,Grade 4,Summative,2025-26,Chapter 9 Test: Compare Fractions
019eb11c-413b-7a66-a7d8-a18f14736ede,8287573590,Math,Grade 4,Summative,2025-26,Chapter 9 Test: Compare Fractions
019eb11c-413b-7a66-a7d8-a18f14736ede,8287573618,Math,Grade 4,Summative,2025-26,Chapter 9 Test: Compare Fractions
019eb11c-413b-7a66-a7d8-a18f14736ede,8287623781,Science,Grade 5,Summative,2025-26,Unit 10 Benchmark Test: Changes in Environments
019eb11c-413b-7a66-a7d8-a18f14736ede,8287623832,Science,Grade 5,Summative,2025-26,Unit 10 Benchmark Test: Changes in Environments
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324077,Math,Grade 6,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324185,Math,Grade 6,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324350,Math,Grade 7,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324440,Math,Grade 7,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324629,Algebra,Grade 8,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288324748,Algebra,Grade 8,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8288325025,HS English IV,Regular 9–12,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8288325295,HS Honors English IV,Higher-Ed,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8288332885,Civics,Grade 7,topic,2025-26,Topic 9: The Media and You: Find Accurate Information
019eb11c-413b-7a66-a7d8-a18f14736ede,8288339726,Civics,Grade 7,topic,2025-26,Topic 9: The Media and You: Find Accurate Information
019eb11c-413b-7a66-a7d8-a18f14736ede,8288568116,ELA,Grade 5,Summative,2025-26,Art for Everyone: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8288568143,ELA,Grade 5,Summative,2025-26,Art for Everyone: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8288734446,Math,Grade 5,Summative,2025-26,Chapter 11 Test: Divide Fractions
019eb11c-413b-7a66-a7d8-a18f14736ede,8288734466,Math,Grade 5,Summative,2025-26,Chapter 11 Test: Divide Fractions
019eb11c-413b-7a66-a7d8-a18f14736ede,8289907436,HS Algebra I,Regular 9–12,topic,2025-26,Topic 6
019eb11c-413b-7a66-a7d8-a18f14736ede,8289910221,HS English IV,Regular 9–12,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8289910571,HS Honors English IV,Higher-Ed,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8291223663,HS Economics,Higher-Ed,topic,2025-26,Topic 3
019eb11c-413b-7a66-a7d8-a18f14736ede,8323376256,HS English II,Regular 9–12,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8323376260,HS English II,Regular 9–12,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8326782298,HS English I,Regular 9–12,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8326782311,HS English I,Regular 9–12,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8326850838,HS United States History,Higher-Ed,topic,2025-26,Topic 7: World War II
019eb11c-413b-7a66-a7d8-a18f14736ede,8326852201,HS World History,Higher-Ed,topic,2025-26,Topic 7: Absolutism and Revolution
019eb11c-413b-7a66-a7d8-a18f14736ede,8326855555,History,Grade 6,topic,2025-26,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8326856475,History,Grade 6,topic,2025-26,Topic 8: The Roman and Byzantine Empires (30 BCE - 1453 CE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8327012426,ELA,Grade 8,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8327012430,ELA,Grade 8,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8330395855,HS Alegra II,Higher-Ed,topic,2025-26,Topic 5
019eb11c-413b-7a66-a7d8-a18f14736ede,8330780174,ELA,Grade 2,Summative,2025-26,Lead the Way: Module 5 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8330782410,ELA,Grade 2,Summative,2025-26,Lead the Way: Module 5 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8330800483,ELA,Grade 2,Summative,2025-26,Lead the Way: Module 5 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8330846244,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8330846283,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8330846316,ELA,Grade 4,Summative,2025-26,M6W1 Weekly Assessment: Marvels of Nature:
019eb11c-413b-7a66-a7d8-a18f14736ede,8331119618,ELA,Grade 3,Summative,2025-26,Make a Difference: Weekly Assessment: Mod 7 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8331119633,ELA,Grade 3,Summative,2025-26,Make a Difference: Weekly Assessment: Mod 7 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8331562546,ELA,Grade 5,Summative,2025-26,Art for Everyone: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8331562565,ELA,Grade 5,Summative,2025-26,Art for Everyone: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8331599999,Math,Grade 1,Summative,2025-26,Chapter 12 Test: Geometry: Two-Dimensional Shapes
019eb11c-413b-7a66-a7d8-a18f14736ede,8331600020,Math,Grade 1,Summative,2025-26,Chapter 12 Test: Geometry: Two-Dimensional Shapes
019eb11c-413b-7a66-a7d8-a18f14736ede,8331600035,Math,Grade 1,Summative,2025-26,Chapter 12 Test: Geometry: Two-Dimensional Shapes
019eb11c-413b-7a66-a7d8-a18f14736ede,8331600049,Math,Grade 1,Summative,2025-26,Chapter 12 Test: Geometry: Two-Dimensional Shapes
019eb11c-413b-7a66-a7d8-a18f14736ede,8331681508,HS Algebra I,Regular 9–12,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8331695850,Civics,Grade 7,topic,2025-26,Topic 10: The United States and the World: Make Decisions
019eb11c-413b-7a66-a7d8-a18f14736ede,8331697612,Civics,Grade 7,topic,2025-26,Topic 10: The United States and the World: Make Decisions
019eb11c-413b-7a66-a7d8-a18f14736ede,8331747140,History,Grade 8,topic,2025-26,Topic 7: Society and Culture Before the Civil War (1820-1860)
019eb11c-413b-7a66-a7d8-a18f14736ede,8331748638,History,Grade 8,topic,2025-26,Topic 7: Society and Culture Before the Civil War (1820-1860)
019eb11c-413b-7a66-a7d8-a18f14736ede,8331872167,HS Physics,Higher-Ed,topic,2025-26,Investigation 7: Energy
019eb11c-413b-7a66-a7d8-a18f14736ede,8332051196,HS Honors Algebra II,Higher-Ed,topic,2025-26,Topic 4
019eb11c-413b-7a66-a7d8-a18f14736ede,8332546713,Math,Grade 5,Summative,2025-26,Chapter 12 Test: Algebra: Expressions
019eb11c-413b-7a66-a7d8-a18f14736ede,8332547892,Math,Grade 5,Summative,2025-26,Chapter 12 Test: Algebra: Expressions
019eb11c-413b-7a66-a7d8-a18f14736ede,8332619471,HS Geometry,Regular 9–12,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8333544824,Science,Grade 6,topic,2025-26,Topic 5: Minerals and Rocks in the Geosphere
019eb11c-413b-7a66-a7d8-a18f14736ede,8333545060,Science,Grade 6,topic,2025-26,Topic 5: Minerals and Rocks in the Geosphere
019eb11c-413b-7a66-a7d8-a18f14736ede,8333789640,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8333789645,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8333789655,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8333789668,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Mod 7 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8334124572,Math,Grade 3,Summative,2025-26,Chapter 12 Test: Time Measurement and Intervals
019eb11c-413b-7a66-a7d8-a18f14736ede,8334124600,Math,Grade 3,Summative,2025-26,Chapter 12 Test: Time Measurement and Intervals
019eb11c-413b-7a66-a7d8-a18f14736ede,8334685138,HS Economics,Higher-Ed,topic,2025-26,Topic 4
019eb11c-413b-7a66-a7d8-a18f14736ede,8335566941,HS Honors Algebra I,Higher-Ed,topic,2025-26,Topic 5
019eb11c-413b-7a66-a7d8-a18f14736ede,8335844924,ELA,Grade 3,Summative,2025-26,Make a Difference: Weekly Assessment: Mod 7 Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8335844939,ELA,Grade 3,Summative,2025-26,Make a Difference: Weekly Assessment: Mod 7 Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8335933215,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8335933225,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8337186737,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8337186770,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8337186796,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8337186818,ELA,Grade 1,Summative,2025-26,The Big Outdoors: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8337316233,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8337316248,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8337316259,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8337684933,ELA,Grade 5,Summative,2025-26,Art for Everyone: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8337684961,ELA,Grade 5,Summative,2025-26,Art for Everyone: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8338223108,Science,Grade 8,topic,2025-26,Introduction to Matter
019eb11c-413b-7a66-a7d8-a18f14736ede,8338223726,Science,Grade 8,topic,2025-26,Introduction to Matter
019eb11c-413b-7a66-a7d8-a18f14736ede,8339413167,HS Honors English II,Higher-Ed,Unit,2025-26,Unit 3 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8339413189,HS Honors English II,Higher-Ed,Unit,2025-26,Unit 3 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8341129775,HS Geometry,Regular 9–12,topic,2025-26,Topic 8
019eb11c-413b-7a66-a7d8-a18f14736ede,8341726127,HS World History,Higher-Ed,topic,2025-26,Topic 8: The Industrial Revolution (1750?1914)
019eb11c-413b-7a66-a7d8-a18f14736ede,8342111042,Math,Grade 5,Summative,2025-26,Chapter 13 Test: Perimeter and Area of Rectangles with Fractional and Decimal Side Lengths
019eb11c-413b-7a66-a7d8-a18f14736ede,8342111067,Math,Grade 5,Summative,2025-26,Chapter 13 Test: Perimeter and Area of Rectangles with Fractional and Decimal Side Lengths
019eb11c-413b-7a66-a7d8-a18f14736ede,8345947558,Math,Grade 2,Summative,2025-26,Chapter 13 Test: Length in Customary Units
019eb11c-413b-7a66-a7d8-a18f14736ede,8345947606,Math,Grade 2,Summative,2025-26,Chapter 13 Test: Length in Customary Units
019eb11c-413b-7a66-a7d8-a18f14736ede,8345947652,Math,Grade 2,Summative,2025-26,Chapter 13 Test: Length in Customary Units
019eb11c-413b-7a66-a7d8-a18f14736ede,8346376251,ELA,Grade 3,Summative,2025-26,Make a Difference: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8346376301,ELA,Grade 3,Summative,2025-26,Make a Difference: Module 7 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8347028845,Civics,Grade 7,topic,2025-26,Topic 11: The Economy and You: Apply Math Skills to Social Studies
019eb11c-413b-7a66-a7d8-a18f14736ede,8347029347,Civics,Grade 7,topic,2025-26,Topic 11: The Economy and You: Apply Math Skills to Social Studies
019eb11c-413b-7a66-a7d8-a18f14736ede,8347029866,History,Grade 8,topic,2025-26,Topic 8: Sectionalism and Civil War (1820-1865)
019eb11c-413b-7a66-a7d8-a18f14736ede,8347030584,History,Grade 8,topic,2025-26,Topic 8: Sectionalism and Civil War (1820-1865)
019eb11c-413b-7a66-a7d8-a18f14736ede,8347031150,HS United States History,Higher-Ed,topic,2025-26,Topic 8: Postwar America (1945?1960)
019eb11c-413b-7a66-a7d8-a18f14736ede,8349090053,Math,Grade 4,Summative,2025-26,Chapter 11 Test: Multiply Fractions and Whole Numbers
019eb11c-413b-7a66-a7d8-a18f14736ede,8349090081,Math,Grade 4,Summative,2025-26,Chapter 11 Test: Multiply Fractions and Whole Numbers
019eb11c-413b-7a66-a7d8-a18f14736ede,8349090108,Math,Grade 4,Summative,2025-26,Chapter 11 Test: Multiply Fractions and Whole Numbers
019eb11c-413b-7a66-a7d8-a18f14736ede,8349556979,Math,Grade 1,Summative,2025-26,Chapter 13 Test: Fraction Concepts
019eb11c-413b-7a66-a7d8-a18f14736ede,8349556993,Math,Grade 1,Summative,2025-26,Chapter 13 Test: Fraction Concepts
019eb11c-413b-7a66-a7d8-a18f14736ede,8349557005,Math,Grade 1,Summative,2025-26,Chapter 13 Test: Fraction Concepts
019eb11c-413b-7a66-a7d8-a18f14736ede,8349557020,Math,Grade 1,Summative,2025-26,Chapter 13 Test: Fraction Concepts
019eb11c-413b-7a66-a7d8-a18f14736ede,8349685421,ELA,Grade 2,Summative,2025-26,Weather Wise: Module 6 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8349685437,ELA,Grade 2,Summative,2025-26,Weather Wise: Module 6 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8349685455,ELA,Grade 2,Summative,2025-26,Weather Wise: Module 6 Assesment
019eb11c-413b-7a66-a7d8-a18f14736ede,8349702563,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8349702573,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8349702588,ELA,Grade 2,Summative,2025-26,Weather Wise: Mod 6 Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8349740857,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8349740876,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8349740888,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8349740898,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8351344822,Math,Grade 3,Summative,2025-26,Chapter 13 Test: Understand Fractions as Numbers
019eb11c-413b-7a66-a7d8-a18f14736ede,8351344848,Math,Grade 3,Summative,2025-26,Chapter 13 Test: Understand Fractions as Numbers
019eb11c-413b-7a66-a7d8-a18f14736ede,8352493441,ELA,Grade 6,Unit,2025-26,Unit 4 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8352493442,ELA,Grade 6,Unit,2025-26,Unit 4 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8352493877,ELA,Grade 6,Unit,2025-26,Unit 4 Part 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8352493878,ELA,Grade 6,Unit,2025-26,Unit 4 Part 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8352494723,History,Grade 6,Summative,2025-26,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8352495237,History,Grade 6,topic,2025-26,Topic 9: Civilizations of East Asia and Southeast Asia (250 BCE - 1644 CE)
019eb11c-413b-7a66-a7d8-a18f14736ede,8355239297,Math,Grade 6,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8355243000,Math,Grade 6,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8355248502,Math,Grade 7,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8355253478,Math,Grade 7,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8355591256,HS Geometry,Regular 9–12,topic,2025-26,Topic 9
019eb11c-413b-7a66-a7d8-a18f14736ede,8356513569,Algebra,Grade 8,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8356514540,Algebra,Grade 8,topic,2025-26,Topic 7
019eb11c-413b-7a66-a7d8-a18f14736ede,8357741333,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8357741357,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8357741387,ELA,Grade 4,Summative,2025-26,Marvels of Nature: Module 6 Assessment
019eb11c-413b-7a66-a7d8-a18f14736ede,8357768566,Math,Grade 1,Summative,2025-26,Chapter 14 Test: Measurement
019eb11c-413b-7a66-a7d8-a18f14736ede,8357768588,Math,Grade 1,Summative,2025-26,Chapter 14 Test: Measurement
019eb11c-413b-7a66-a7d8-a18f14736ede,8357768613,Math,Grade 1,Summative,2025-26,Chapter 14 Test: Measurement
019eb11c-413b-7a66-a7d8-a18f14736ede,8357768628,Math,Grade 1,Summative,2025-26,Chapter 14 Test: Measurement
019eb11c-413b-7a66-a7d8-a18f14736ede,8359056663,Math,Grade 5,Summative,2025-26,Chapter 14 Test: Classify Two-Dimensional and Three-Dimensional Figures
019eb11c-413b-7a66-a7d8-a18f14736ede,8359056698,Math,Grade 5,Summative,2025-26,Chapter 14 Test: Classify Two-Dimensional and Three-Dimensional Figures
019eb11c-413b-7a66-a7d8-a18f14736ede,8360405752,ELA,Grade 3,Summative,2025-26,"Imagine! Invent!, Module 8 Weekly Assessment: Week 1"
019eb11c-413b-7a66-a7d8-a18f14736ede,8360405769,ELA,Grade 3,Summative,2025-26,"Imagine! Invent!, Weekly Assessment: Mod 8 Week 1"
019eb11c-413b-7a66-a7d8-a18f14736ede,8361289039,Science,Grade 7,topic,2025-26,Topic 4: Change Over Time
019eb11c-413b-7a66-a7d8-a18f14736ede,8361289662,Science,Grade 7,topic,2025-26,Topic 4: Change Over Time
019eb11c-413b-7a66-a7d8-a18f14736ede,8362096503,ELA,Grade 5,Summative,2025-26,A New Home Weekly Assessment: Module 8 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8362096526,ELA,Grade 5,Summative,2025-26,A New Home Weekly Assessment: Module 8 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8362151551,ELA,Grade 4,Summative,2025-26,Tricksters and Tall Tales: Weekly Assessment: Mod 7 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8362151564,ELA,Grade 4,Summative,2025-26,Tricksters and Tall Tales: Weekly Assessment: Mod 7 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8362151581,ELA,Grade 4,Summative,2025-26,Tricksters and Tall Tales: Weekly Assessment: Mod 7 Week 1
019eb11c-413b-7a66-a7d8-a18f14736ede,8362242422,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 2
019eb11c-413b-7a66-a7d8-a18f14736ede,8362242436,ELA,Grade 1,Summative,2025-26,Module 8: Tell Me a Story Weekly Assessment: Week 2
